,Day,Campaign name,Ad Set Name,Ad name,Reach,Impressions,Frequency,Result type,Results,Amount spent (EUR),Cost per result,"CPM (cost per 1,000 impressions)",CPC (cost per link click),"Cost per 1,000 Accounts Center accounts reached",Cost per ThruPlay,3sek % Impression,25% in % Impressions,50% in % Impression,75% in % Impression,95% in % Impressions,100% in % Impressions,ThruPlay % Impression,CTR (all),CTR (link click-through rate),ThruPlays,Video average play time,Video plays,Cost per 3-second video play,Reporting starts,Reporting ends
1969,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Wirtschaft,2619,3448,1.31653303,ThruPlay,90.0,28.83,0.32033333,8.36136891,4.11857143,11.00801833,0.32033333,0.22447796,0.18271462,0.07192575,0.04060325,0.02813225,0.02697216,0.02610209,0.87006961,0.20301624,90.0,3.0,3121.0,0.03724806,2021-08-27,2021-08-27
1970,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Digitalisierung,351,461,1.31339031,ThruPlay,13.0,3.71,0.28538462,8.04772234,3.71,10.56980057,0.28538462,0.29284165,0.23861171,0.09327549,0.04772234,0.02819957,0.02819957,0.02819957,0.43383948,0.21691974,13.0,4.0,418.0,0.02748148,2021-08-27,2021-08-27
1971,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Klima,1032,1290,1.25,ThruPlay,36.0,8.38,0.23277778,6.49612403,8.38,8.12015504,0.23277778,0.2255814,0.17984496,0.06434109,0.04108527,0.02945736,0.02868217,0.02790698,0.62015504,0.07751938,36.0,3.0,1182.0,0.02879725,2021-08-27,2021-08-27
1972,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Bildung,1938,2574,1.32817337,ThruPlay,77.0,17.66,0.22935065,6.86091686,2.52285714,9.1124871,0.22935065,0.23581974,0.19036519,0.07847708,0.04273504,0.03341103,0.03185703,0.02991453,0.46620047,0.27195027,77.0,3.0,2439.0,0.0290939,2021-08-27,2021-08-27
1973,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Digitalisierung,717,755,1.05299861,ThruPlay,51.0,14.03,0.27509804,18.58278146,14.03,19.56764296,0.27509804,0.14834437,0.12847682,0.08741722,0.07549669,0.06754967,0.06754967,0.06754967,0.13245033,0.13245033,51.0,2.0,746.0,0.12526786,2021-08-27,2021-08-27
1974,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Bildung,1148,1201,1.04616725,ThruPlay,50.0,19.35,0.387,16.11157369,,16.8554007,0.387,0.10824313,0.10241465,0.0674438,0.05079101,0.04329725,0.04163197,0.04163197,0.0,,50.0,1.0,1175.0,0.14884615,2021-08-27,2021-08-27
1975,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Migration,4887,5533,1.13218744,ThruPlay,234.0,73.07,0.31226496,13.20621724,4.05944444,14.95191324,0.31226496,0.11169348,0.10030725,0.06307609,0.04988252,0.04301464,0.0422917,0.0422917,0.34339418,0.3253208,234.0,1.0,5396.0,0.11823625,2021-08-27,2021-08-27
1976,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Klima,1049,1109,1.05719733,ThruPlay,60.0,17.47,0.29116667,15.75293057,3.494,16.65395615,0.29116667,0.12984671,0.1154193,0.06943192,0.05861136,0.05590622,0.0541028,0.0541028,0.54102795,0.45085663,60.0,1.0,1089.0,0.12131944,2021-08-27,2021-08-27
1977,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Wirtschaft,3549,4736,1.33446041,ThruPlay,199.0,30.97,0.15562814,6.53927365,2.58083333,8.7264018,0.15562814,0.24345439,0.20565878,0.10092905,0.06355574,0.04560811,0.04117399,0.04201858,0.92905405,0.25337838,199.0,3.0,4343.0,0.02686036,2021-08-27,2021-08-27
1978,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Bildung,324,410,1.2654321,ThruPlay,15.0,2.56,0.17066667,6.24390244,,7.90123457,0.17066667,0.23170732,0.17073171,0.08780488,0.06097561,0.03902439,0.03902439,0.03658537,0.73170732,,15.0,3.0,381.0,0.02694737,2021-08-27,2021-08-27
1979,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Gleichberechtigung,488,546,1.11885246,ThruPlay,27.0,4.59,0.17,8.40659341,2.295,9.4057377,0.17,0.27655678,0.22893773,0.12820513,0.07142857,0.05128205,0.05128205,0.04945055,1.0989011,0.36630037,27.0,3.0,519.0,0.03039735,2021-08-27,2021-08-27
1980,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK1_m_Awareness,DE0000_Run1_FB_WWS1_WK1_m_Awareness,12608,12677,1.00547272,Reach,12608.0,75.39,5.9795368,5.94699061,2.89961538,5.9795368,0.44875,0.14041177,0.09268754,0.02753017,0.01680208,0.01404118,0.01293681,0.01325235,0.4811864,0.20509584,168.0,2.0,9902.0,0.04235393,2021-08-27,2021-08-27
1981,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Digitalisierung,233,317,1.36051502,ThruPlay,20.0,2.54,0.127,8.0126183,0.84666667,10.90128755,0.127,0.34384858,0.31545741,0.14511041,0.10094637,0.06940063,0.06624606,0.06309148,3.15457413,0.94637224,20.0,4.0,292.0,0.02330275,2021-08-27,2021-08-27
1982,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_w_Awareness,DE0000_Run1_IG_Kampafest_WK1_w_Awareness,770,770,1.0,Reach,770.0,9.62,12.49350649,12.49350649,1.924,12.49350649,0.68714286,0.08051948,0.02207792,0.08311688,0.01038961,0.00519481,0.0038961,0.01818182,0.64935065,0.64935065,14.0,1.0,749.0,0.15516129,2021-08-27,2021-08-27
1983,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_w_Awareness,DE0000_Run1_IG_WWS2_WK1_w_Awareness,7704,7704,1.0,Reach,7704.0,59.26,7.692108,7.692108,2.27923077,7.692108,1.20938776,0.03115265,0.02245587,0.01077362,0.00843718,0.00674974,0.00636033,0.00636033,0.36344756,0.33748702,49.0,0.0,7409.0,0.24691667,2021-08-27,2021-08-27
1984,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_m_Awareness,DE0000_Run1_IG_WWS2_WK1_m_Awareness,4735,4742,1.00147835,Reach,4735.0,31.93,6.74340021,6.7334458,4.56142857,6.74340021,0.62607843,0.04597216,0.03331927,0.01834669,0.01349642,0.01075496,0.01075496,0.01075496,0.18979334,0.14761704,51.0,1.0,4492.0,0.14646789,2021-08-27,2021-08-27
1985,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK2_w_Awareness,DE0000_Run1_FB_WWS1_WK2_w_Awareness,9229,9229,1.0,Reach,9229.0,58.36,6.32354535,6.32354535,3.07157895,6.32354535,0.5955102,0.1466031,0.10044425,0.02676346,0.01516957,0.01105212,0.01094376,0.0106187,0.3250623,0.20587279,98.0,2.0,7431.0,0.04313378,2021-08-27,2021-08-27
1986,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK1_w_Awareness,DE0000_Run1_FB_WWS1_WK1_w_Awareness,12296,12824,1.04294079,Reach,12296.0,111.46,9.0647365,8.69151591,2.59209302,9.0647365,0.68802469,0.15689333,0.10737679,0.02970992,0.01738927,0.0128665,0.0128665,0.01263256,0.54585153,0.3353088,162.0,2.0,10177.0,0.05539761,2021-08-27,2021-08-27
1987,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK3_w_Awareness,DE0000_Run1_FB_WWS1_WK3_w_Awareness,19988,20163,1.00875525,Reach,19988.0,44.46,2.2243346,2.20502901,1.8525,2.2243346,0.47297872,0.08302336,0.05048852,0.01314289,0.00654664,0.00481079,0.00446362,0.004662,0.21326192,0.11902991,94.0,1.0,16622.0,0.02655914,2021-08-27,2021-08-27
1988,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_w_Awareness,DE0000_Run1_IG_WWS1_WK1_w_Awareness,19084,19237,1.00801719,Reach,19084.0,195.38,10.23789562,10.1564693,4.65190476,10.23789562,0.99683673,0.04735666,0.03420492,0.01601081,0.01148828,0.01034465,0.0101887,0.0101887,0.27031242,0.21832926,196.0,1.0,18480.0,0.21446762,2021-08-27,2021-08-27
1989,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK2_m_Awareness,DE0000_Run1_FB_WWS1_WK2_m_Awareness,8540,8807,1.03126464,Reach,8540.0,43.76,5.12412178,4.96877484,2.08380952,5.12412178,0.4167619,0.14045646,0.09299421,0.02656977,0.01589645,0.01237652,0.01169524,0.01192233,0.49960259,0.23844669,105.0,2.0,6922.0,0.03537591,2021-08-27,2021-08-27
1990,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK3_m_Awareness,DE0000_Run1_FB_WWS1_WK3_m_Awareness,15719,15719,1.0,Reach,15719.0,29.35,1.86716712,1.86716712,1.33409091,1.86716712,0.30572917,0.07818564,0.05159361,0.01323239,0.00795216,0.00629811,0.00591641,0.00610726,0.2290222,0.13995801,96.0,1.0,12616.0,0.0238812,2021-08-27,2021-08-27
1991,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK2_w_Awareness,DE0000_Run1_IG_WWS1_WK2_w_Awareness,17368,17557,1.01088208,Reach,17368.0,122.36,7.04514049,6.96929999,2.78090909,7.04514049,0.74609756,0.04061058,0.03052913,0.01515065,0.01087885,0.00951188,0.009341,0.009341,0.26200376,0.25061229,164.0,1.0,16866.0,0.1716129,2021-08-27,2021-08-27
1992,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK3_w_Awareness,DE0000_Run1_IG_WWS1_WK3_w_Awareness,33076,33076,1.0,Reach,33076.0,87.37,2.64149232,2.64149232,1.58854545,2.64149232,0.54267081,0.02503326,0.01841214,0.00873745,0.00601645,0.00498851,0.00486758,0.00486758,0.18744709,0.16628371,161.0,0.0,31760.0,0.10551932,2021-08-27,2021-08-27
1993,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_m_Awareness,DE0000_Run1_IG_WWS1_WK1_m_Awareness,18352,18584,1.01264167,Reach,18352.0,136.67,7.44714473,7.35417563,3.59657895,7.44714473,0.61563063,0.04659923,0.03680585,0.01926388,0.0138291,0.01210719,0.01194576,0.01194576,0.24752475,0.20447697,222.0,1.0,17753.0,0.15781755,2021-08-27,2021-08-27
1994,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK2_m_Awareness,DE0000_Run1_IG_WWS1_WK2_m_Awareness,13877,13877,1.0,Reach,13877.0,77.97,5.61864956,5.61864956,2.16583333,5.61864956,0.5862406,0.03862506,0.03026591,0.016358,0.01116956,0.00965627,0.0095842,0.0095842,0.29545291,0.25942207,133.0,0.0,13250.0,0.14546642,2021-08-27,2021-08-27
1995,2021-08-27,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK3_m_Awareness,DE0000_Run1_IG_WWS1_WK3_m_Awareness,22254,22254,1.0,Reach,22254.0,58.16,2.61346275,2.61346275,1.87612903,2.61346275,0.51017544,0.0248944,0.01896288,0.00862766,0.00588658,0.00521255,0.00512267,0.00512267,0.17075582,0.1393008,114.0,0.0,21174.0,0.10498195,2021-08-27,2021-08-27
1996,2021-08-27,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Klima,1076,1314,1.22118959,ThruPlay,56.0,7.55,0.13482143,5.74581431,1.07857143,7.01672862,0.13482143,0.21613394,0.17351598,0.0890411,0.05707763,0.0456621,0.04033486,0.04261796,2.13089802,0.53272451,56.0,3.0,1221.0,0.02658451,2021-08-27,2021-08-27
1997,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Wirtschaft,304,308,1.01315789,ThruPlay,22.0,5.5,0.25,17.85714286,2.75,18.09210526,0.25,0.19155844,0.17532468,0.08766234,0.07467532,0.07142857,0.07142857,0.07142857,0.64935065,0.64935065,22.0,2.0,303.0,0.09322034,2021-08-26,2021-08-26
1998,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Gleichberechtigung,278,289,1.03956835,ThruPlay,24.0,5.11,0.21291667,17.6816609,,18.38129496,0.21291667,0.15570934,0.14878893,0.12110727,0.09342561,0.08304498,0.08304498,0.08304498,0.34602076,,24.0,2.0,284.0,0.11355556,2021-08-26,2021-08-26
1999,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Bildung,503,518,1.02982107,ThruPlay,28.0,8.59,0.30678571,16.58301158,2.1475,17.07753479,0.30678571,0.12741313,0.11776062,0.06756757,0.05984556,0.05984556,0.05405405,0.05405405,0.77220077,0.77220077,28.0,1.0,510.0,0.13015152,2021-08-26,2021-08-26
2000,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Wirtschaft,90,92,1.02222222,ThruPlay,11.0,2.08,0.18909091,22.60869565,,23.11111111,0.18909091,0.2173913,0.2173913,0.14130435,0.14130435,0.11956522,0.11956522,0.11956522,0.0,,11.0,3.0,91.0,0.104,2021-08-26,2021-08-26
2001,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Klima,2823,3051,1.08076514,ThruPlay,158.0,36.32,0.22987342,11.90429367,7.264,12.86574566,0.22987342,0.11471649,0.10455588,0.06948541,0.06227466,0.05473615,0.0517863,0.0517863,0.22943297,0.16388069,158.0,1.0,2983.0,0.10377143,2021-08-26,2021-08-26
2002,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Digitalisierung,502,517,1.02988048,ThruPlay,28.0,7.46,0.26642857,14.42940039,,14.86055777,0.26642857,0.1237911,0.10444874,0.07736944,0.05996132,0.05415861,0.05415861,0.05415861,0.0,,28.0,1.0,498.0,0.1165625,2021-08-26,2021-08-26
2003,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Gleichberechtigung,1627,1909,1.17332514,ThruPlay,75.0,15.66,0.2088,8.20324777,2.23714286,9.62507683,0.2088,0.28601362,0.23782085,0.09690938,0.05814563,0.04085909,0.03666841,0.03928759,0.7857517,0.36668413,75.0,3.0,1785.0,0.02868132,2021-08-26,2021-08-26
2004,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Gleichberechtigung,346,356,1.02890173,ThruPlay,25.0,6.82,0.2728,19.15730337,3.41,19.71098266,0.2728,0.15730337,0.14606742,0.10674157,0.08426966,0.07303371,0.07022472,0.07022472,0.56179775,0.56179775,25.0,2.0,350.0,0.12178571,2021-08-26,2021-08-26
2005,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Wirtschaft,3020,3899,1.2910596,ThruPlay,189.0,25.16,0.13312169,6.45293665,1.5725,8.33112583,0.13312169,0.27340344,0.23082842,0.11413183,0.06924853,0.05206463,0.04667864,0.04847397,1.20543729,0.41036163,189.0,3.0,3604.0,0.02360225,2021-08-26,2021-08-26
2006,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Wirtschaft,2271,2892,1.27344782,ThruPlay,113.0,25.77,0.2280531,8.91078838,3.22125,11.34742404,0.2280531,0.27524205,0.22717842,0.0988935,0.05705394,0.04253112,0.04045643,0.03907331,1.24481328,0.27662517,113.0,3.0,2630.0,0.03237437,2021-08-26,2021-08-26
2007,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Digitalisierung,290,341,1.17586207,ThruPlay,12.0,2.87,0.23916667,8.41642229,2.87,9.89655172,0.23916667,0.33431085,0.26979472,0.09970674,0.04105572,0.03519062,0.03519062,0.03519062,0.29325513,0.29325513,12.0,3.0,315.0,0.02517544,2021-08-26,2021-08-26
2008,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Klima,1612,1935,1.20037221,ThruPlay,56.0,12.69,0.22660714,6.55813953,,7.87220844,0.22660714,0.22894057,0.18242894,0.07906977,0.04857881,0.03255814,0.02687339,0.02894057,1.24031008,,56.0,3.0,1796.0,0.0286456,2021-08-26,2021-08-26
2009,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_FB_Bildung,1369,1661,1.21329438,ThruPlay,57.0,11.21,0.19666667,6.74894642,1.60142857,8.18845873,0.19666667,0.22998194,0.1872366,0.08127634,0.04756171,0.03792896,0.03431668,0.03431668,0.72245635,0.42143287,57.0,3.0,1554.0,0.02934555,2021-08-26,2021-08-26
2010,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Digitalisierung,463,477,1.03023758,ThruPlay,23.0,8.19,0.35608696,17.16981132,8.19,17.68898488,0.35608696,0.12368973,0.10691824,0.07756813,0.05450734,0.04821803,0.04821803,0.04821803,0.20964361,0.20964361,23.0,1.0,464.0,0.13881356,2021-08-26,2021-08-26
2011,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Bildung,796,814,1.02261307,ThruPlay,53.0,13.56,0.25584906,16.65847666,2.26,17.03517588,0.25584906,0.14373464,0.12899263,0.08968059,0.07739558,0.06511057,0.06511057,0.06511057,0.73710074,0.73710074,53.0,2.0,794.0,0.11589744,2021-08-26,2021-08-26
2012,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Migration,5330,5914,1.10956848,ThruPlay,238.0,73.35,0.30819328,12.40277308,3.33409091,13.76172608,0.30819328,0.10601961,0.09316875,0.05935069,0.04616165,0.04075076,0.04024349,0.04024349,0.40581671,0.37199865,238.0,1.0,5763.0,0.11698565,2021-08-26,2021-08-26
2013,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_w_IG_Consideration,DE0000_WK1_w_IG_Klima,2905,3063,1.05438898,ThruPlay,171.0,41.25,0.24122807,13.46718903,4.58333333,14.19965577,0.24122807,0.13744695,0.12340842,0.07835455,0.06529546,0.05811296,0.05582762,0.05582762,0.32647731,0.29382958,171.0,2.0,3002.0,0.097981,2021-08-26,2021-08-26
2014,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_Türkisch_Awareness,DE0000_Run1_IG_Duo_WK3_m_Awareness,7529,7529,1.0,Reach,7529.0,34.32,4.55837429,4.55837429,1.0725,4.55837429,0.33,0.04011157,0.03745517,0.02404038,0.01646965,0.01434453,0.01381326,0.01381326,0.51799708,0.42502324,104.0,0.0,7219.0,0.11364238,2021-08-26,2021-08-26
2015,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Migration,2576,2788,1.08229814,ThruPlay,99.0,32.45,0.32777778,11.63916786,3.245,12.59704969,0.32777778,0.08715925,0.07711621,0.05380201,0.03981349,0.03550933,0.03550933,0.03550933,0.43041607,0.35868006,99.0,1.0,2693.0,0.13353909,2021-08-26,2021-08-26
2016,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_w_Awareness,DE0000_Run1_IG_WWS2_WK1_w_Awareness,2579,2584,1.00193874,Reach,2579.0,27.75,10.75998449,10.73916409,13.875,10.75998449,0.77083333,0.05727554,0.04024768,0.01973684,0.01625387,0.01393189,0.01393189,0.01393189,0.07739938,0.07739938,36.0,1.0,2504.0,0.1875,2021-08-26,2021-08-26
2017,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Bildung,273,310,1.13553114,ThruPlay,13.0,1.88,0.14461538,6.06451613,0.94,6.88644689,0.14461538,0.19032258,0.1516129,0.08387097,0.06774194,0.04193548,0.04193548,0.04193548,0.64516129,0.64516129,13.0,3.0,289.0,0.03186441,2021-08-26,2021-08-26
2018,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK2_m_Awareness,DE0000_Run1_FB_WWS1_WK2_m_Awareness,8714,8753,1.00447556,Reach,8714.0,39.34,4.51457425,4.49445904,2.81,4.51457425,0.37466667,0.13366846,0.09311093,0.02513424,0.01416657,0.01211013,0.01165315,0.01199589,0.3998629,0.15994516,105.0,2.0,6857.0,0.03362393,2021-08-26,2021-08-26
2019,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_w_Awareness,DE0000_Run1_IG_Kampafest_WK1_w_Awareness,736,736,1.0,Reach,736.0,8.94,12.14673913,12.14673913,4.47,12.14673913,0.894,0.07336957,0.02309783,0.06657609,0.01630435,0.00679348,0.00543478,0.01358696,0.4076087,0.27173913,10.0,1.0,702.0,0.16555556,2021-08-26,2021-08-26
2020,2021-08-26,DE0000_BTW21_Run1_WK1_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Gleichberechtigung,848,954,1.125,ThruPlay,44.0,6.42,0.14590909,6.72955975,1.284,7.57075472,0.14590909,0.27253669,0.23165618,0.10796646,0.0639413,0.04716981,0.04716981,0.04612159,0.83857442,0.52410901,44.0,3.0,899.0,0.02469231,2021-08-26,2021-08-26
2021,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_m_Awareness,DE0000_Run1_IG_WWS2_WK1_m_Awareness,3720,3722,1.00053763,Reach,3720.0,30.3,8.14516129,8.14078452,3.36666667,8.14516129,0.65869565,0.05373455,0.03895755,0.01880709,0.01316497,0.01235895,0.01235895,0.01235895,0.24180548,0.24180548,46.0,1.0,3516.0,0.1515,2021-08-26,2021-08-26
2022,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK2_w_Awareness,DE0000_Run1_FB_WWS1_WK2_w_Awareness,9156,9156,1.0,Reach,9156.0,51.81,5.65858453,5.65858453,3.04764706,5.65858453,0.60244186,0.13805155,0.09141547,0.0242464,0.0133246,0.00982962,0.00906509,0.00939275,0.3385758,0.1856706,86.0,2.0,7426.0,0.04098892,2021-08-26,2021-08-26
2023,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK1_w_Awareness,DE0000_Run1_FB_WWS1_WK1_w_Awareness,13025,13025,1.0,Reach,13025.0,99.29,7.62303263,7.62303263,3.00878788,7.62303263,0.69922535,0.15101727,0.10426104,0.02848369,0.01497121,0.01105566,0.01074856,0.01090211,0.42994242,0.25335893,142.0,2.0,10415.0,0.05047789,2021-08-26,2021-08-26
2024,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK3_w_Awareness,DE0000_Run1_FB_WWS1_WK3_w_Awareness,19480,19493,1.00066735,Reach,19480.0,40.65,2.08675565,2.08536398,2.25833333,2.08675565,0.39466019,0.08264505,0.05335249,0.01451803,0.00713076,0.00554045,0.00513005,0.00528395,0.19494177,0.09234084,103.0,1.0,16043.0,0.02523277,2021-08-26,2021-08-26
2025,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK1_m_Awareness,DE0000_Run1_FB_WWS1_WK1_m_Awareness,12424,12678,1.0204443,Reach,12424.0,67.6,5.44108178,5.3320713,2.704,5.44108178,0.49343066,0.13361729,0.08723773,0.02768575,0.01459221,0.01096387,0.01064837,0.01080612,0.3470579,0.19719199,137.0,2.0,9870.0,0.03990555,2021-08-26,2021-08-26
2026,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_w_Awareness,DE0000_Run1_IG_WWS1_WK1_w_Awareness,15444,15480,1.002331,Reach,15444.0,158.29,10.24928775,10.2254522,4.39694444,10.24928775,0.70982063,0.05723514,0.04198966,0.02047804,0.01614987,0.01453488,0.01440568,0.01440568,0.27777778,0.23255814,223.0,1.0,14855.0,0.17865688,2021-08-26,2021-08-26
2027,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_FB_WK3_m_Awareness,DE0000_Run1_FB_WWS1_WK3_m_Awareness,15020,15178,1.01051931,Reach,15020.0,26.95,1.7942743,1.77559626,1.078,1.7942743,0.32865854,0.07267097,0.0460535,0.01330874,0.00764264,0.0056661,0.0052049,0.00540256,0.22400843,0.16471208,82.0,1.0,12172.0,0.02443336,2021-08-26,2021-08-26
2028,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK3_w_Awareness,DE0000_Run1_IG_WWS1_WK3_w_Awareness,27511,27511,1.0,Reach,27511.0,71.22,2.58878267,2.58878267,1.54826087,2.58878267,0.55640625,0.02526262,0.01901058,0.00868743,0.00567046,0.00468903,0.00465268,0.00465268,0.18174548,0.16720584,128.0,0.0,26368.0,0.10247482,2021-08-26,2021-08-26
2029,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK1_m_Awareness,DE0000_Run1_IG_WWS1_WK1_m_Awareness,13420,13684,1.01967213,Reach,13420.0,104.71,7.80253353,7.65200234,3.87814815,7.80253353,0.59158192,0.04888921,0.03748904,0.01980415,0.01395791,0.01300789,0.01293481,0.01293481,0.21192634,0.19731073,177.0,1.0,13052.0,0.15651719,2021-08-26,2021-08-26
2030,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK2_m_Awareness,DE0000_Run1_IG_WWS1_WK2_m_Awareness,10146,10275,1.01271437,Reach,10146.0,61.6,6.07135817,5.99513382,2.464,6.07135817,0.51764706,0.0420438,0.03240876,0.01596107,0.0123601,0.01158151,0.01158151,0.01158151,0.27250608,0.243309,119.0,1.0,9803.0,0.14259259,2021-08-26,2021-08-26
2031,2021-08-26,DE0000_BTW_Run1_Awareness,DE0000_Run1_IG_WK3_m_Awareness,DE0000_Run1_IG_WWS1_WK3_m_Awareness,18477,18477,1.0,Reach,18477.0,48.47,2.62326135,2.62326135,1.61566667,2.62326135,0.50489583,0.02348866,0.01829301,0.00941711,0.00654868,0.00530389,0.00519565,0.00519565,0.18401256,0.16236402,96.0,0.0,17534.0,0.11168203,2021-08-26,2021-08-26
